acc_speed,acc_state,acce,change_angle,city,conditions,daisu_hire,danger_rate,danger_score,date,dece,direction_angle,district,foot_brake,gps_speed,hand_brake,high_temp,lat,left_turn_signals,lng,low_temp,max_daisu,mileage,off_flip,over_speed,precipitation,province,rapid_change_road,relative_humidity,right_turn_signals,tierd_drive,vehicleplatenumber,week,wind_direction,wind_power
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.694341,0,116.273061,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.694386,0,116.272885,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,63,0,35,28.694433,0,116.272708,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.694478,0,116.272533,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.694521,0,116.27236,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,63,0,35,28.694563,0,116.272186,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.694603,0,116.272015,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.694646,0,116.271845,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,63,0,35,28.69469,0,116.271675,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,64,0,35,28.694733,0,116.271501,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,65,0,35,28.694775,0,116.271328,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,66,0,35,28.694818,0,116.27115,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,66,0,35,28.694863,0,116.27097,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,68,0,35,28.694906,0,116.270788,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,69,0,35,28.694951,0,116.270603,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.37037037,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,70,0,35,28.694996,0,116.270415,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,70,0,35,28.69504,0,116.270223,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,70,0,35,28.695085,0,116.270031,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,72,0,35,28.695141,0,116.269831,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,73,0,35,28.695188,0,116.269635,26,0,4715,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.462962963,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,75,0,35,28.695235,0,116.269435,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,75,0,35,28.695283,0,116.269228,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,76,0,35,28.695333,0,116.269018,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,77,0,35,28.695383,0,116.268808,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,77,0,35,28.695431,0,116.268596,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,78,0,35,28.695481,0,116.268383,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,79,0,35,28.695531,0,116.268168,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,79,0,35,28.695583,0,116.267951,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,105,南昌县,0,80,0,35,28.695635,0,116.267735,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,81,0,35,28.69569,0,116.267511,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,81,0,35,28.69574,0,116.267293,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,82,0,35,28.695791,0,116.26707,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,83,0,35,28.695841,0,116.266848,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,104,南昌县,0,83,0,35,28.695895,0,116.266621,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,103,南昌县,0,84,0,35,28.695946,0,116.266393,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,103,南昌县,0,84,0,35,28.695995,0,116.266161,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,103,南昌县,0,84,0,35,28.696045,0,116.26593,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,102,南昌县,0,84,0,35,28.696091,0,116.265696,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,102,南昌县,0,84,0,35,28.696138,0,116.265465,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,102,南昌县,0,84,0,35,28.696185,0,116.265231,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,101,南昌县,0,84,0,35,28.696231,0,116.265,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,101,南昌县,0,85,0,35,28.696276,0,116.264765,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,101,南昌县,0,84,0,35,28.69632,0,116.264531,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,100,南昌县,0,84,0,35,28.696363,0,116.264298,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,100,南昌县,0,84,0,35,28.696403,0,116.264061,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,100,南昌县,0,85,0,35,28.696443,0,116.263826,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,99,南昌县,0,85,0,35,28.696481,0,116.26359,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,99,南昌县,0,85,0,35,28.696516,0,116.263351,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,99,南昌县,0,85,0,35,28.696551,0,116.263115,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,99,南昌县,0,85,0,35,28.696586,0,116.262876,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,98,南昌县,0,85,0,35,28.696621,0,116.262638,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,98,南昌县,0,85,0,35,28.696655,0,116.262398,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,97,南昌县,0,85,0,35,28.696685,0,116.26216,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,97,南昌县,0,85,0,35,28.696715,0,116.26192,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,97,南昌县,0,85,0,35,28.696741,0,116.26168,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,97,南昌县,0,85,0,35,28.69677,0,116.261438,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,97,南昌县,0,85,0,35,28.696795,0,116.261198,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,96,南昌县,0,85,0,35,28.696821,0,116.260955,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,96,南昌县,0,85,0,35,28.696848,0,116.260713,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,96,南昌县,0,85,0,35,28.69687,0,116.260473,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,95,南昌县,0,85,0,35,28.69689,0,116.260235,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,95,南昌县,0,85,0,35,28.69691,0,116.259998,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,95,南昌县,0,85,0,35,28.696928,0,116.259761,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,95,南昌县,0,85,0,35,28.696946,0,116.259521,26,0,4714,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,94,南昌县,0,85,0,35,28.696963,0,116.259283,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,94,南昌县,0,85,0,35,28.69698,0,116.259043,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,93,南昌县,0,85,0,35,28.696995,0,116.258805,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,93,南昌县,0,85,0,35,28.69701,0,116.258565,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,93,南昌县,0,84,0,35,28.697021,0,116.258328,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,93,南昌县,0,84,0,35,28.697033,0,116.25809,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,93,南昌县,0,84,0,35,28.697045,0,116.257851,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,92,南昌县,0,84,0,35,28.697056,0,116.25761,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,92,南昌县,0,85,0,35,28.697065,0,116.257365,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,92,南昌县,0,85,0,35,28.697071,0,116.257118,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,91,南昌县,0,85,0,35,28.697078,0,116.256873,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,91,南昌县,0,85,0,35,28.697085,0,116.25663,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,91,南昌县,0,85,0,35,28.697091,0,116.256385,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,90,南昌县,0,85,0,35,28.697095,0,116.256145,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,90,南昌县,0,85,0,35,28.697098,0,116.255903,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,89,南昌县,0,85,0,35,28.6971,0,116.255661,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,89,南昌县,0,85,0,35,28.697098,0,116.255421,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,89,南昌县,0,86,0,35,28.697095,0,116.25518,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,89,南昌县,0,86,0,35,28.697091,0,116.254938,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,88,南昌县,0,86,0,35,28.69709,0,116.254696,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,88,南昌县,0,86,0,35,28.697085,0,116.254451,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,88,南昌县,0,86,0,35,28.697078,0,116.254208,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,88,南昌县,0,86,0,35,28.697073,0,116.253965,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,87,南昌县,0,86,0,35,28.697065,0,116.25372,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,87,南昌县,0,86,0,35,28.697056,0,116.253476,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,87,南昌县,0,86,0,35,28.697046,0,116.253236,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,87,南昌县,0,86,0,35,28.697035,0,116.252995,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,86,南昌县,0,86,0,35,28.697025,0,116.252751,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,86,南昌县,0,86,0,35,28.69701,0,116.25251,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,86,南昌县,0,86,0,35,28.696995,0,116.252265,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,85,南昌县,0,86,0,35,28.69698,0,116.252021,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,85,南昌县,0,87,0,35,28.696963,0,116.251776,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,86,0,35,28.696945,0,116.251531,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,86,0,35,28.696926,0,116.251286,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,86,0,35,28.696905,0,116.251045,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,84,南昌县,0,85,0,35,28.696885,0,116.250803,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,85,0,35,28.696863,0,116.250563,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,84,0,35,28.696841,0,116.250325,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,84,0,35,28.696816,0,116.250086,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,84,0,35,28.696791,0,116.249848,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,84,0,35,28.696765,0,116.24961,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696736,0,116.24937,26,0,4713,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.69671,0,116.249131,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696681,0,116.248891,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696655,0,116.248651,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696626,0,116.24841,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.6966,0,116.24817,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696571,0,116.247928,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696543,0,116.247686,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,85,0,35,28.696513,0,116.247445,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,86,0,35,28.696485,0,116.247205,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,86,0,35,28.696456,0,116.246965,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,86,0,35,28.696426,0,116.246725,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,87,0,35,28.696396,0,116.246481,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,88,0,35,28.696368,0,116.246236,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,89,0,35,28.696338,0,116.245991,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,89,0,35,28.696306,0,116.245741,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,89,0,35,28.696278,0,116.245491,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,88,0,35,28.696246,0,116.245241,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,87,0,35,28.696216,0,116.244995,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.277777778,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,86,0,35,28.696186,0,116.24475,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
.185185185,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,86,0,35,28.696155,0,116.244505,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,81,南昌县,0,87,0,35,28.696123,0,116.244261,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,1,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,82,南昌县,0,87,0,35,28.696091,0,116.244015,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
-.092592593,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,87,0,35,28.696063,0,116.243768,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
0,1,0,0,南昌,雷阵雨转多云,0,1,3,2018/8/4,0,83,南昌县,0,87,0,35,28.696036,0,116.243523,26,0,4712,0,1,,江西,0,,0,0,AA00001,星期六,西南风,1-2级
