vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage,lng_x,lat_y,unix_time,labels
AM00428,AAA7109428,132,117.42966,29.31101,1,0,0,0,0,2018-09-26 02:20:01,31,19229,13072209.955227248,3415290.506358807,1537899601.0,0
AM00428,AAA7109428,132,117.4303,29.31053,1,0,0,0,0,2018-09-26 02:20:02,29,19229,13072281.199701356,3415229.22797735,1537899602.0,0
AM00428,AAA7109428,131,117.43088,29.31011,1,0,0,0,0,2018-09-26 02:20:03,26,19229,13072345.765006013,3415175.609629995,1537899603.0,0
AM00428,AAA7109428,130,117.4314,29.30975,1,0,0,0,0,2018-09-26 02:20:04,23,19229,13072403.651141224,3415129.6512221745,1537899604.0,0
AM00428,AAA7109428,128,117.4319,29.30941,1,0,0,0,0,2018-09-26 02:20:05,21,19229,13072459.310886625,3415086.2462080843,1537899605.0,0
AM00428,AAA7109428,127,117.43235,29.30913,1,0,0,0,0,2018-09-26 02:20:06,19,19229,13072509.40465748,3415050.5010109385,1537899606.0,0
AM00428,AAA7109428,127,117.43278,29.30886,1,0,0,0,0,2018-09-26 02:20:07,19,19229,13072557.27203852,3415016.0325208493,1537899607.0,0
AM00428,AAA7109428,127,117.43323,29.30856,1,0,0,0,0,2018-09-26 02:20:08,20,19229,13072607.36580938,3414977.7343054675,1537899608.0,0
AM00428,AAA7109428,128,117.4337,29.30823,1,0,0,0,0,2018-09-26 02:20:09,21,19229,13072659.68597005,3414935.6063985717,1537899609.0,0
AM00428,AAA7109428,127,117.43426,29.30788,1,0,0,0,0,2018-09-26 02:20:10,24,19229,13072722.024884894,3414890.9254340366,1537899610.0,0
AM00428,AAA7109428,126,117.43485,29.30748,1,0,0,0,0,2018-09-26 02:20:11,27,19229,13072787.70338446,3414839.8616621788,1537899611.0,0
AM00428,AAA7109428,126,117.43551,29.30701,1,0,0,0,0,2018-09-26 02:20:12,29,19229,13072861.174248384,3414779.8619859563,1537899612.0,0
AM00428,AAA7109428,126,117.43626,29.3065,1,0,0,0,0,2018-09-26 02:20:13,32,19229,13072944.663866485,3414714.75626686,1537899613.0,0
AM00428,AAA7109428,126,117.43705,29.30598,1,0,0,0,0,2018-09-26 02:20:14,35,19229,13073032.60626421,3414648.374299957,1537899614.0,0
AM00428,AAA7109428,125,117.43785,29.30543,1,0,0,0,0,2018-09-26 02:20:15,36,19229,13073121.66185684,3414578.1629721937,1537899615.0,0
AM00428,AAA7109428,124,117.43866,29.3049,1,0,0,0,0,2018-09-26 02:20:16,36,19229,13073211.830644388,3414510.505141538,1537899616.0,0
AM00428,AAA7109428,124,117.43948,29.30438,1,0,0,0,0,2018-09-26 02:20:17,35,19229,13073303.112626836,3414444.124215129,1537899617.0,0
AM00428,AAA7109428,122,117.4403,29.3039,1,0,0,0,0,2018-09-26 02:20:18,35,19229,13073394.394609286,3414382.8498139544,1537899618.0,0
AM00428,AAA7109428,121,117.44115,29.30343,1,0,0,0,0,2018-09-26 02:20:19,35,19229,13073489.016176457,3414322.852241971,1537899619.0,0
AM00428,AAA7109428,122,117.44198,29.30295,1,0,0,0,0,2018-09-26 02:20:20,35,19229,13073581.41135382,3414261.578411014,1537899620.0,0
AM00428,AAA7109428,122,117.44281,29.30248,1,0,0,0,0,2018-09-26 02:20:21,35,19229,13073673.806531178,3414201.58139736,1537899621.0,0
AM00428,AAA7109428,125,117.44365,29.30198,1,0,0,0,0,2018-09-26 02:20:22,35,19229,13073767.314903446,3414137.755090312,1537899622.0,0
AM00428,AAA7109428,126,117.44446,29.30148,1,0,0,0,0,2018-09-26 02:20:23,35,19229,13073857.483690985,3414073.9290958564,1537899623.0,0
AM00428,AAA7109428,125,117.44528,29.30098,1,0,0,0,0,2018-09-26 02:20:24,34,19229,13073948.765673438,3414010.1034139823,1537899624.0,0
AM00428,AAA7109428,122,117.44611,29.30055,1,0,0,0,0,2018-09-26 02:20:25,34,19229,13074041.160850795,3413955.2135775727,1537899625.0,0
AM00428,AAA7109428,120,117.44696,29.30011,1,0,0,0,0,2018-09-26 02:20:26,34,19229,13074135.78241797,3413899.04747264,1537899626.0,0
AM00428,AAA7109428,119,117.4478,29.29971,1,0,0,0,0,2018-09-26 02:20:27,34,19229,13074229.290790236,3413847.9875872913,1537899627.0,0
AM00428,AAA7109428,121,117.44863,29.2993,1,0,0,0,0,2018-09-26 02:20:28,34,19229,13074321.685967594,3413795.6514124093,1537899628.0,0
AM00428,AAA7109428,122,117.44945,29.29885,1,0,0,0,0,2018-09-26 02:20:29,34,19229,13074412.967950044,3413738.20951116,1537899629.0,0
AM00428,AAA7109428,122,117.4503,29.2984,1,0,0,0,0,2018-09-26 02:20:30,36,19229,13074507.58951722,3413680.7678630687,1537899630.0,0
AM00428,AAA7109428,120,117.4512,29.29795,1,0,0,0,0,2018-09-26 02:20:31,37,19229,13074607.777058933,3413623.326468133,1537899631.0,0
AM00428,AAA7109428,120,117.45211,29.29748,1,0,0,0,0,2018-09-26 02:20:32,38,19229,13074709.077795556,3413563.3323925836,1537899632.0,0
AM00428,AAA7109428,120,117.45308,29.29698,1,0,0,0,0,2018-09-26 02:20:33,39,19229,13074817.057701625,3413499.509211105,1537899633.0,0
AM00428,AAA7109428,120,117.45408,29.29645,1,0,0,0,0,2018-09-26 02:20:34,41,19229,13074928.377192415,3413431.8569799373,1537899634.0,0
AM00428,AAA7109428,120,117.4551,29.29591,1,0,0,0,0,2018-09-26 02:20:35,41,19229,13075041.923073027,3413362.92865271,1537899635.0,0
AM00428,AAA7109428,120,117.45611,29.2954,1,0,0,0,0,2018-09-26 02:20:36,41,19229,13075154.355758727,3413297.8300116775,1537899636.0,0
AM00428,AAA7109428,120,117.45713,29.29488,1,0,0,0,0,2018-09-26 02:20:37,42,19229,13075267.901639335,3413231.455261442,1537899637.0,0
AM00428,AAA7109428,122,117.45815,29.29431,1,0,0,0,0,2018-09-26 02:20:38,42,19229,13075381.447519947,3413158.6987119718,1537899638.0,0
AM00428,AAA7109428,122,117.45918,29.29376,1,0,0,0,0,2018-09-26 02:20:39,42,19229,13075496.106595466,3413088.495408849,1537899639.0,0
AM00428,AAA7109428,122,117.4602,29.2932,1,0,0,0,0,2018-09-26 02:20:40,42,19229,13075609.652476072,3413017.016070486,1537899640.0,0
AM00428,AAA7109428,122,117.46121,29.29263,1,0,0,0,0,2018-09-26 02:20:41,42,19229,13075722.085161775,3412944.260717872,1537899641.0,0
AM00428,AAA7109428,122,117.46223,29.2921,1,0,0,0,0,2018-09-26 02:20:42,42,19229,13075835.631042385,3412876.611368345,1537899642.0,0
AM00428,AAA7109428,121,117.46326,29.29155,1,0,0,0,0,2018-09-26 02:20:43,42,19229,13075950.2901179,3412806.4095843523,1537899643.0,0
AM00428,AAA7109428,122,117.4643,29.29098,1,0,0,0,0,2018-09-26 02:20:44,43,19229,13076066.062388325,3412733.655407118,1537899644.0,0
AM00428,AAA7109428,123,117.46533,29.29038,1,0,0,0,0,2018-09-26 02:20:45,44,19229,13076180.721463842,3412657.0725012976,1537899645.0,0
AM00428,AAA7109428,125,117.46638,29.28973,1,0,0,0,0,2018-09-26 02:20:46,45,19229,13076297.606929176,3412574.108194327,1537899646.0,0
AM00428,AAA7109428,126,117.46745,29.28905,1,0,0,0,0,2018-09-26 02:20:47,46,19230,13076416.718784325,3412487.315330555,1537899647.0,0
AM00428,AAA7109428,126,117.46851,29.28833,1,0,0,0,0,2018-09-26 02:20:48,47,19230,13076534.717444565,3412395.4176339856,1537899648.0,0
AM00428,AAA7109428,127,117.46953,29.28761,1,0,0,0,0,2018-09-26 02:20:49,46,19230,13076648.263325175,3412303.520585159,1537899649.0,0
AM00428,AAA7109428,127,117.47055,29.28688,1,0,0,0,0,2018-09-26 02:20:50,46,19230,13076761.809205785,3412210.3478497067,1537899650.0,0
AM00428,AAA7109428,127,117.4716,29.28618,1,0,0,0,0,2018-09-26 02:20:51,46,19230,13076878.694671113,3412121.004756114,1537899651.0,0
AM00428,AAA7109428,127,117.47263,29.28546,1,0,0,0,0,2018-09-26 02:20:52,46,19230,13076993.353746636,3412029.1096413806,1537899652.0,0
AM00428,AAA7109428,128,117.47366,29.28471,1,0,0,0,0,2018-09-26 02:20:53,47,19230,13077108.012822153,3411933.386252224,1537899653.0,0
AM00428,AAA7109428,129,117.4747,29.28395,1,0,0,0,0,2018-09-26 02:20:54,47,19230,13077223.785092575,3411836.387268045,1537899654.0,0
AM00428,AAA7109428,130,117.47576,29.28315,1,0,0,0,0,2018-09-26 02:20:55,49,19230,13077341.783752816,3411734.2838536887,1537899655.0,0
AM00428,AAA7109428,131,117.47683,29.2823,1,0,0,0,0,2018-09-26 02:20:56,51,19230,13077460.895607965,3411625.7998519205,1537899656.0,0
AM00428,AAA7109428,133,117.47793,29.28141,1,0,0,0,0,2018-09-26 02:20:57,53,19230,13077583.347047836,3411512.211687853,1537899657.0,0
AM00428,AAA7109428,134,117.47905,29.28046,1,0,0,0,0,2018-09-26 02:20:58,54,19230,13077708.024877526,3411390.9669864317,1537899658.0,0
AM00428,AAA7109428,134,117.4802,29.2795,1,0,0,0,0,2018-09-26 02:20:59,56,19230,13077836.042291936,3411268.4471700843,1537899659.0,0
AM00428,AAA7109428,134,117.48136,29.27846,1,0,0,0,0,2018-09-26 02:21:00,58,19230,13077965.172901258,3411135.718667944,1537899660.0,0
AM00428,AAA7109428,135,117.48255,29.27743,1,0,0,0,0,2018-09-26 02:21:01,58,19230,13078097.6430953,3411004.2677327693,1537899661.0,0
AM00428,AAA7109428,136,117.4837,29.27636,1,0,0,0,0,2018-09-26 02:21:02,59,19230,13078225.660509713,3410867.713309951,1537899662.0,0
AM00428,AAA7109428,136,117.48485,29.27533,1,0,0,0,0,2018-09-26 02:21:03,58,19230,13078353.677924125,3410736.265075889,1537899663.0,0
AM00428,AAA7109428,136,117.48598,29.27431,1,0,0,0,0,2018-09-26 02:21:04,58,19230,13078479.468948726,3410606.0943437745,1537899664.0,0
AM00428,AAA7109428,137,117.4871,29.27326,1,0,0,0,0,2018-09-26 02:21:05,58,19230,13078604.146778412,3410472.0964176464,1537899665.0,0
AM00428,AAA7109428,138,117.4882,29.27216,1,0,0,0,0,2018-09-26 02:21:06,60,19230,13078726.598218285,3410331.719114305,1537899666.0,0
AM00428,AAA7109428,139,117.48933,29.27101,1,0,0,0,0,2018-09-26 02:21:07,61,19230,13078852.389242882,3410184.962639666,1537899667.0,0
AM00428,AAA7109428,141,117.4904,29.26985,1,0,0,0,0,2018-09-26 02:21:08,60,19230,13078971.50109803,3410036.9316943916,1537899668.0,0
AM00428,AAA7109428,141,117.49143,29.26871,1,0,0,0,0,2018-09-26 02:21:09,59,19230,13079086.160173548,3409891.454643361,1537899669.0,0
AM00428,AAA7109428,140,117.49245,29.26756,1,0,0,0,0,2018-09-26 02:21:10,60,19230,13079199.706054155,3409744.7031214936,1537899670.0,0
AM00428,AAA7109428,141,117.4935,29.2664,1,0,0,0,0,2018-09-26 02:21:11,60,19230,13079316.591519488,3409596.6771717663,1537899671.0,0
AM00428,AAA7109428,142,117.49455,29.26516,1,0,0,0,0,2018-09-26 02:21:12,61,19230,13079433.47698482,3409438.444393045,1537899672.0,0
AM00428,AAA7109428,142,117.49561,29.26393,1,0,0,0,0,2018-09-26 02:21:13,62,19230,13079551.475645065,3409281.489580951,1537899673.0,0
AM00428,AAA7109428,142,117.49668,29.26268,1,0,0,0,0,2018-09-26 02:21:14,62,19230,13079670.58750021,3409121.984592429,1537899674.0,0
AM00428,AAA7109428,141,117.4978,29.26143,1,0,0,0,0,2018-09-26 02:21:15,63,19230,13079795.265329901,3408962.4815537217,1537899675.0,0
AM00428,AAA7109428,139,117.49893,29.26021,1,0,0,0,0,2018-09-26 02:21:16,63,19230,13079921.056354495,3408806.80846801,1537899676.0,0
AM00428,AAA7109428,140,117.50008,29.259,1,0,0,0,0,2018-09-26 02:21:17,62,19230,13080049.073768908,3408652.413225538,1537899677.0,0
AM00428,AAA7109428,141,117.50118,29.25781,1,0,0,0,0,2018-09-26 02:21:18,60,19230,13080171.52520878,3408500.571752189,1537899678.0,0
AM00428,AAA7109428,141,117.5022,29.25671,1,0,0,0,0,2018-09-26 02:21:19,57,19230,13080285.07108939,3408360.2156590708,1537899679.0,0
AM00428,AAA7109428,141,117.50315,29.25568,1,0,0,0,0,2018-09-26 02:21:20,52,19230,13080390.824605646,3408228.792685782,1537899680.0,0
AM00428,AAA7109428,139,117.50405,29.25473,1,0,0,0,0,2018-09-26 02:21:21,49,19230,13080491.012147358,3408107.5784952845,1537899681.0,0
AM00428,AAA7109428,137,117.50495,29.25383,1,0,0,0,0,2018-09-26 02:21:22,48,19230,13080591.199689072,3407992.7450374695,1537899682.0,0
AM00428,AAA7109428,138,117.50583,29.25295,1,0,0,0,0,2018-09-26 02:21:23,47,19230,13080689.160840968,3407880.4644111744,1537899683.0,0
AM00428,AAA7109428,138,117.50666,29.2521,1,0,0,0,0,2018-09-26 02:21:24,45,19230,13080781.55601833,3407772.0124505563,1537899684.0,0
AM00428,AAA7109428,138,117.5075,29.25125,1,0,0,0,0,2018-09-26 02:21:25,44,19230,13080875.064390594,3407663.5613910486,1537899685.0,0
AM00428,AAA7109428,137,117.5083,29.25045,1,0,0,0,0,2018-09-26 02:21:26,42,19230,13080964.11998323,3407561.490628757,1537899686.0,0
AM00428,AAA7109428,137,117.50911,29.24965,1,0,0,0,0,2018-09-26 02:21:27,42,19230,13081054.288770773,3407459.42066461,1537899687.0,0
AM00428,AAA7109428,136,117.50993,29.24886,1,0,0,0,0,2018-09-26 02:21:28,43,19230,13081145.570753224,3407358.627358229,1537899688.0,0
AM00428,AAA7109428,134,117.51083,29.24808,1,0,0,0,0,2018-09-26 02:21:29,44,19230,13081245.758294934,3407259.110680033,1537899689.0,0
AM00428,AAA7109428,135,117.51175,29.24728,1,0,0,0,0,2018-09-26 02:21:30,45,19230,13081348.172226468,3407157.0430802125,1537899690.0,0
AM00428,AAA7109428,134,117.51261,29.2465,1,0,0,0,0,2018-09-26 02:21:31,45,19230,13081443.906988548,3407057.527938735,1537899691.0,0
AM00428,AAA7109428,133,117.51355,29.24573,1,0,0,0,0,2018-09-26 02:21:32,44,19230,13081548.547309892,3406959.289376465,1537899692.0,0
AM00428,AAA7109428,133,117.5145,29.24496,1,0,0,0,0,2018-09-26 02:21:33,45,19230,13081654.300826147,3406861.0515534286,1537899693.0,0
AM00428,AAA7109428,133,117.51545,29.24416,1,0,0,0,0,2018-09-26 02:21:34,47,19230,13081760.0543424,3406758.9870657064,1537899694.0,0
AM00428,AAA7109428,133,117.51643,29.24335,1,0,0,0,0,2018-09-26 02:21:35,48,19230,13081869.147443378,3406655.6475848043,1537899695.0,0
AM00428,AAA7109428,132,117.51746,29.24253,1,0,0,0,0,2018-09-26 02:21:36,48,19230,13081983.806518896,3406551.033140984,1537899696.0,0
AM00428,AAA7109428,131,117.5185,29.2417,1,0,0,0,0,2018-09-26 02:21:37,49,19230,13082099.578789322,3406445.14376488,1537899697.0,0
AM00428,AAA7109428,131,117.51953,29.2409,1,0,0,0,0,2018-09-26 02:21:38,48,19230,13082214.23786484,3406343.0825283737,1537899698.0,0
AM00428,AAA7109428,130,117.52058,29.2401,1,0,0,0,0,2018-09-26 02:21:39,48,19230,13082331.123330172,3406241.02208963,1537899699.0,0
AM00428,AAA7109428,129,117.52163,29.23933,1,0,0,0,0,2018-09-26 02:21:40,47,19230,13082448.008795505,3406142.7896707593,1537899700.0,0
AM00428,AAA7109428,129,117.5227,29.23858,1,0,0,0,0,2018-09-26 02:21:41,47,19230,13082567.120650653,3406047.109453737,1537899701.0,0
AM00428,AAA7109428,128,117.52373,29.23785,1,0,0,0,0,2018-09-26 02:21:42,47,19230,13082681.77972617,3405953.9813824533,1537899702.0,0
AM00428,AAA7109428,128,117.5248,29.23711,1,0,0,0,0,2018-09-26 02:21:43,46,19230,13082800.891581316,3405859.578262029,1537899703.0,0
AM00428,AAA7109428,128,117.52583,29.23638,1,0,0,0,0,2018-09-26 02:21:44,46,19230,13082915.550656833,3405766.451528138,1537899704.0,0
AM00428,AAA7109428,128,117.52691000000002,29.23566,1,0,0,0,0,2018-09-26 02:21:45,46,19230,13083035.775706893,3405674.601153454,1537899705.0,0
AM00428,AAA7109428,127,117.52793,29.23498,1,0,0,0,0,2018-09-26 02:21:46,44,19230,13083149.3215875,3405587.854170543,1537899706.0,0
AM00428,AAA7109428,127,117.52886,29.23431,1,0,0,0,0,2018-09-26 02:21:47,41,19230,13083252.84871394,3405502.3834421174,1537899707.0,0
AM00428,AAA7109428,126,117.52975,29.23375,1,0,0,0,0,2018-09-26 02:21:48,38,19230,13083351.923060747,3405430.945650498,1537899708.0,0
AM00428,AAA7109428,126,117.53061,29.23316,1,0,0,0,0,2018-09-26 02:21:49,38,19230,13083447.657822827,3405355.681257048,1537899709.0,0
AM00428,AAA7109428,122,117.53156,29.23263,1,0,0,0,0,2018-09-26 02:21:50,39,19230,13083553.41133908,3405288.071239532,1537899710.0,0
AM00428,AAA7109428,122,117.53251000000002,29.2321,1,0,0,0,0,2018-09-26 02:21:51,40,19230,13083659.164855335,3405220.46157201,1537899711.0,0
AM00428,AAA7109428,124,117.53346,29.23151,1,0,0,0,0,2018-09-26 02:21:52,42,19230,13083764.918371588,3405145.1983915265,1537899712.0,0
AM00428,AAA7109428,125,117.53446,29.2309,1,0,0,0,0,2018-09-26 02:21:53,44,19230,13083876.237862382,3405067.3843727913,1537899713.0,0
AM00428,AAA7109428,124,117.53555,29.23025,1,0,0,0,0,2018-09-26 02:21:54,45,19230,13083997.576107346,3404984.468305633,1537899714.0,0
AM00428,AAA7109428,123,117.53665,29.2296,1,0,0,0,0,2018-09-26 02:21:55,47,19230,13084120.027547218,3404901.552764838,1537899715.0,0
AM00428,AAA7109428,123,117.5378,29.22893,1,0,0,0,0,2018-09-26 02:21:56,49,19230,13084248.04496163,3404816.0865275227,1537899716.0,0
AM00428,AAA7109428,122,117.539,29.22828,1,0,0,0,0,2018-09-26 02:21:57,50,19230,13084381.628350582,3404733.172055597,1537899717.0,0
AM00428,AAA7109428,122,117.54023,29.2276,1,0,0,0,0,2018-09-26 02:21:58,51,19230,13084518.55132426,3404646.4313251968,1537899718.0,0
AM00428,AAA7109428,122,117.54148,29.22691,1,0,0,0,0,2018-09-26 02:21:59,52,19231,13084657.700687753,3404558.4155845875,1537899719.0,0
AM00428,AAA7109428,121,117.54278,29.22621,1,0,0,0,0,2018-09-26 02:22:00,53,19231,13084802.416025782,3404469.124859523,1537899720.0,0
AM00428,AAA7109428,120,117.54408,29.22555,1,0,0,0,0,2018-09-26 02:22:01,53,19231,13084947.131363813,3404384.9370206236,1537899721.0,0
AM00428,AAA7109428,119,117.54541,29.22488,1,0,0,0,0,2018-09-26 02:22:02,54,19231,13085095.186286567,3404299.474163353,1537899722.0,0
AM00428,AAA7109428,118,117.5468,29.22421,1,0,0,0,0,2018-09-26 02:22:03,55,19231,13085249.92037877,3404214.0118651837,1537899723.0,0
AM00428,AAA7109428,118,117.54825,29.22355,1,0,0,0,0,2018-09-26 02:22:04,58,19231,13085411.33364042,3404129.8256703317,1537899724.0,0
AM00428,AAA7109428,117,117.54975,29.22286,1,0,0,0,0,2018-09-26 02:22:05,60,19231,13085578.312876608,3404041.8134103073,1537899725.0,0
AM00428,AAA7109428,117,117.55133,29.22215,1,0,0,0,0,2018-09-26 02:22:06,62,19231,13085754.197672065,3403951.2506892257,1537899726.0,0
AM00428,AAA7109428,117,117.55291,29.22145,1,0,0,0,0,2018-09-26 02:22:07,62,19231,13085930.08246752,3403861.9641139945,1537899727.0,0
AM00428,AAA7109428,117,117.55446,29.22078,1,0,0,0,0,2018-09-26 02:22:08,60,19231,13086102.627678247,3403776.504677791,1537899728.0,0
AM00428,AAA7109428,117,117.55598,29.22013,1,0,0,0,0,2018-09-26 02:22:09,59,19231,13086271.83330425,3403693.5968037383,1537899729.0,0
AM00428,AAA7109428,116,117.55751,29.21948,1,0,0,0,0,2018-09-26 02:22:10,59,19231,13086442.152125167,3403610.68945578,1537899730.0,0
AM00428,AAA7109428,116,117.55903,29.21883,1,0,0,0,0,2018-09-26 02:22:11,60,19231,13086611.35775117,3403527.7826338965,1537899731.0,0
AM00428,AAA7109428,116,117.56058,29.21816,1,0,0,0,0,2018-09-26 02:22:12,61,19231,13086783.9029619,3403442.3253834667,1537899732.0,0
AM00428,AAA7109428,116,117.56215,29.21748,1,0,0,0,0,2018-09-26 02:22:13,61,19231,13086958.674562445,3403355.5932231727,1537899733.0,0
AM00428,AAA7109428,117,117.56371,29.21678,1,0,0,0,0,2018-09-26 02:22:14,62,19231,13087132.332968088,3403266.3107183343,1537899734.0,0
AM00428,AAA7109428,116,117.5653,29.21606,1,0,0,0,0,2018-09-26 02:22:15,63,19231,13087309.330958445,3403174.477921218,1537899735.0,0
AM00428,AAA7109428,117,117.5669,29.21533,1,0,0,0,0,2018-09-26 02:22:16,63,19231,13087487.442143716,3403081.370327468,1537899736.0,0
AM00428,AAA7109428,116,117.56851,29.21461,1,0,0,0,0,2018-09-26 02:22:17,63,19231,13087666.666523892,3402989.538830038,1537899737.0,0
AM00428,AAA7109428,117,117.57006,29.2139,1,0,0,0,0,2018-09-26 02:22:18,62,19231,13087839.211734625,3402898.983402018,1537899738.0,0
AM00428,AAA7109428,117,117.57161,29.2132,1,0,0,0,0,2018-09-26 02:22:19,60,19231,13088011.756945353,3402809.7040168713,1537899739.0,0
AM00428,AAA7109428,117,117.57313,29.21251,1,0,0,0,0,2018-09-26 02:22:20,59,19231,13088180.962571355,3402721.700648431,1537899740.0,0
AM00428,AAA7109428,116,117.5746,29.21185,1,0,0,0,0,2018-09-26 02:22:21,58,19231,13088344.602222824,3402637.524067924,1537899741.0,0
AM00428,AAA7109428,117,117.57603,29.21121,1,0,0,0,0,2018-09-26 02:22:22,56,19231,13088503.78909466,3402555.8988106637,1537899742.0,0
AM00428,AAA7109428,118,117.57735,29.21061,1,0,0,0,0,2018-09-26 02:22:23,52,19231,13088650.730822505,3402479.375594986,1537899743.0,0
AM00428,AAA7109428,118,117.5785,29.21006,1,0,0,0,0,2018-09-26 02:22:24,45,19231,13088778.748236915,3402409.2297075526,1537899744.0,0
AM00428,AAA7109428,117,117.57946,29.20961,1,0,0,0,0,2018-09-26 02:22:25,38,19231,13088885.61494808,3402351.8378978577,1537899745.0,0
AM00428,AAA7109428,116,117.58028,29.20925,1,0,0,0,0,2018-09-26 02:22:26,31,19231,13088976.896930527,3402305.9246315537,1537899746.0,0
AM00428,AAA7109428,115,117.58091,29.209,1,0,0,0,0,2018-09-26 02:22:27,25,19231,13089047.028209727,3402274.040513738,1537899747.0,0
AM00428,AAA7109428,115,117.58148,29.20875,1,0,0,0,0,2018-09-26 02:22:28,22,19231,13089110.48031948,3402242.1564737023,1537899748.0,0
AM00428,AAA7109428,115,117.58203,29.20851,1,0,0,0,0,2018-09-26 02:22:29,22,19231,13089171.706039418,3402211.5478684413,1537899749.0,0
AM00428,AAA7109428,116,117.58256000000002,29.20826,1,0,0,0,0,2018-09-26 02:22:30,21,19231,13089230.705369538,3402179.6639808533,1537899750.0,0
AM00428,AAA7109428,116,117.58308,29.20803,1,0,0,0,0,2018-09-26 02:22:31,21,19231,13089288.59150475,3402150.3308729636,1537899751.0,0
AM00428,AAA7109428,116,117.58365,29.20776,1,0,0,0,0,2018-09-26 02:22:32,24,19231,13089352.043614505,3402115.896439005,1537899752.0,0
AM00428,AAA7109428,117,117.5843,29.20748,1,0,0,0,0,2018-09-26 02:22:33,26,19231,13089424.401283516,3402080.18675146,1537899753.0,0
AM00428,AAA7109428,117,117.58506,29.20713,1,0,0,0,0,2018-09-26 02:22:34,30,19231,13089509.004096525,3402035.549779225,1537899754.0,0
AM00428,AAA7109428,117,117.5859,29.20675,1,0,0,0,0,2018-09-26 02:22:35,34,19231,13089602.512468785,3401987.086953388,1537899755.0,0
AM00428,AAA7109428,117,117.58683,29.20631,1,0,0,0,0,2018-09-26 02:22:36,36,19231,13089706.039595226,3401930.9723269036,1537899756.0,0
AM00428,AAA7109428,117,117.58781,29.20586,1,0,0,0,0,2018-09-26 02:22:37,39,19231,13089815.132696202,3401873.582617173,1537899757.0,0
AM00428,AAA7109428,116,117.58888,29.2054,1,0,0,0,0,2018-09-26 02:22:38,41,19231,13089934.244551353,3401814.917840988,1537899758.0,0
AM00428,AAA7109428,115,117.58995,29.20493,1,0,0,0,0,2018-09-26 02:22:39,41,19231,13090053.3564065,3401754.9780155155,1537899759.0,0
AM00428,AAA7109428,116,117.59103,29.20448,1,0,0,0,0,2018-09-26 02:22:40,41,19231,13090173.581456555,3401697.58907847,1537899760.0,0
AM00428,AAA7109428,116,117.59211,29.204,1,0,0,0,0,2018-09-26 02:22:41,43,19231,13090293.806506613,3401636.374489996,1537899761.0,0
AM00428,AAA7109428,117,117.59325,29.20348,1,0,0,0,0,2018-09-26 02:22:42,44,19231,13090420.710726116,3401570.0590092964,1537899762.0,0
AM00428,AAA7109428,117,117.59443,29.20295,1,0,0,0,0,2018-09-26 02:22:43,47,19231,13090552.067725252,3401502.4685770767,1537899763.0,0
AM00428,AAA7109428,117,117.59568,29.2024,1,0,0,0,0,2018-09-26 02:22:44,49,19231,13090691.217088746,3401432.327932006,1537899764.0,0
AM00428,AAA7109428,116,117.59695,29.20183,1,0,0,0,0,2018-09-26 02:22:45,50,19231,13090832.592842055,3401359.637115133,1537899765.0,0
AM00428,AAA7109428,116,117.5982,29.20128,1,0,0,0,0,2018-09-26 02:22:46,50,19231,13090971.742205545,3401289.4972363994,1537899766.0,0
AM00428,AAA7109428,116,117.59946,29.20071,1,0,0,0,0,2018-09-26 02:22:47,50,19231,13091112.004763944,3401216.8072137088,1537899767.0,0
AM00428,AAA7109428,116,117.60076,29.20015,1,0,0,0,0,2018-09-26 02:22:48,51,19231,13091256.720101975,3401145.3928481624,1537899768.0,0
AM00428,AAA7109428,118,117.60206,29.19953,1,0,0,0,0,2018-09-26 02:22:49,52,19231,13091401.435440008,3401066.327398478,1537899769.0,0
AM00428,AAA7109428,118,117.60335,29.19893,1,0,0,0,0,2018-09-26 02:22:50,52,19231,13091545.03758313,3400989.8129024412,1537899770.0,0
AM00428,AAA7109428,117,117.60466,29.19831,1,0,0,0,0,2018-09-26 02:22:51,53,19231,13091690.866116073,3400910.7483936218,1537899771.0,0
AM00428,AAA7109428,117,117.606,29.1977,1,0,0,0,0,2018-09-26 02:22:52,53,19231,13091840.034233736,3400832.9595854343,1537899772.0,0
AM00428,AAA7109428,117,117.60736,29.1971,1,0,0,0,0,2018-09-26 02:22:53,54,19231,13091991.428741213,3400756.4464551,1537899773.0,0
AM00428,AAA7109428,116,117.60876,29.19648,1,0,0,0,0,2018-09-26 02:22:54,55,19231,13092147.27602832,3400677.383357468,1537899774.0,0
AM00428,AAA7109428,116,117.61021,29.19585,1,0,0,0,0,2018-09-26 02:22:55,57,19231,13092308.689289972,3400597.0455382927,1537899775.0,0
AM00428,AAA7109428,115,117.6117,29.1952,1,0,0,0,0,2018-09-26 02:22:56,58,19231,13092474.555331253,3400514.1578295194,1537899776.0,0
AM00428,AAA7109428,115,117.61326,29.19453,1,0,0,0,0,2018-09-26 02:22:57,60,19231,13092648.21373689,3400428.720279638,1537899777.0,0
AM00428,AAA7109428,114,117.61488,29.19388,1,0,0,0,0,2018-09-26 02:22:58,62,19231,13092828.551311975,3400345.833637868,1537899778.0,0
AM00428,AAA7109428,114,117.6165,29.19323,1,0,0,0,0,2018-09-26 02:22:59,63,19231,13093008.888887065,3400262.9475214975,1537899779.0,0
